User Name,Sex,Comments,Likes,Replies
YYmonarch,男,"steam贴了度盘布丁被版主噶了，不知道有没有帮到几个想0721的兄弟（[初音未来_哭了]
/s/1rcUzGh9V7FRqXhhLzgDWQA?pwd=0721",10,回复 @战神小分 : 我这个就是纯补丁
YYmonarch,男,"steam贴了度盘布丁被版主噶了，不知道有没有帮到几个想0721的兄弟（[初音未来_哭了]
/s/1rcUzGh9V7FRqXhhLzgDWQA?pwd=0721",10,[抱拳]谢谢大佬，昨天怎么下都不行，官网直接下载30kb\s不到Google和Dropbox链也访问受限，今天完全下载不了了，谢谢大佬[抱拳]
麻薯恰妖梦,男,正经人谁不喜欢援桌骑士[脱单doge][脱单doge][脱单doge],35,爱瑠单推人不请自来[嘉然_mua][嘉然_mua]
艾莉_Official,男,还有17个小时,9,已经等不急力
魂散,保密,来了来了！[doge]0721。就等中文版单独出来了。就像火车那样。,287,别急着买英文版。因为HF中文版一般都是独立的[doge]比如说火车。[吃瓜]
魂散,保密,来了来了！[doge]0721。就等中文版单独出来了。就像火车那样。,287,回复 @魂散 :我steam刚上架就买了怎么办……
wa我我,男,宁宁厨不请自来，魔宴本人真正意义上的入坑作，出必补票。,139,"当时玩了心跳文学社，几天睡不着[灵魂出窍]，玩了这个直接给我治愈了。
我永远喜欢绫地宁宁！[打call]"
wa我我,男,宁宁厨不请自来，魔宴本人真正意义上的入坑作，出必补票。,139,回复 @Dcole白 :宁宁消失的时候直接心肺停止好嘛，没想到柚子也给我来这一手。幸好restart又重逢了
wa我我,男,宁宁厨不请自来，魔宴本人真正意义上的入坑作，出必补票。,139,galgame真·入坑作+1
skm2233,男,谁敢反对宁宁就打爆他的狗头,34,就开启引爆装置[脱单doge]
_仓田唯_,男,然而2023年官方还没有完成汉化，令人感叹,24,汉化组认真点的话其实也用不了多长时间，而且翻译的往往比官中认真（但不可避免会出现本土化效果）
吅莔,女,椎叶䌷至今都是我的“柚子社最想结婚女主”top1,6,支持
吅莔,女,椎叶䌷至今都是我的“柚子社最想结婚女主”top1,6,紬妈妈天下第一！！[脱单doge]
风又音理Kazamata,男,[doge],29,[点赞][点赞]
风又音理Kazamata,男,[doge],29,拿下四大柚著，我敬你是条男主[脱单doge]
Sennyuki风早千雪,男,Ciallo～(∠・ω< )⌒★,310,抓！捕捉！去吧！[热词系列_大师球]
Sennyuki风早千雪,男,Ciallo～(∠・ω< )⌒★,310,剧透狗不在这哩[tv_doge]
Kan_ade,男,0d000721,45,神  秘  代  码
恋与彼岸花,男,嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤,142,只要你喜欢椎叶，我们就是异父异母的亲兄弟了[doge]
恋与彼岸花,男,嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤,142,回复 @塞砖家 :你这是穴兄弟吧[doge]
恋与彼岸花,男,嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤嘿嘿嘿🤤椎叶䌷🤤,142,找到同志了，zimigi天下第一！
烟雨非云,保密,你为什么不0721,3,
耗电量大,男,"常年玩柚子社的人都目光炯炯有神，非常自信，且智商逐年上升，最后完全成为天才。玩柚子社会改造身体结构，预防各种不治之症。人一旦开始玩柚子社就说明这个人的智慧品行样貌通通都是上等，这辈子都能在任何地方风姿飒爽。柚子厨具有强烈的社会正义感，对治安稳定有巨大的贡献，保护普通人的生命。
Ciallo～(∠・ω< )⌒☆",5,
李火旺放风筝,保密,宁宁线通了之后完全玩不了别的了[大哭][大哭][大哭]在别的线看到宁宁好难受，我的心已经被宁宁夺走了，从此以后再无喜悲[抓狂],5,
钝粹容器,保密,"柚子厨占领本群
适宜度+10%
幸福度+5%
已在群简介内添加柚子厨修正：持续时间：1天",5,
肚饿真君qwq,女,怎么还买推广了[思考],5,
极度兴奋的mozillo,男,"小声问一下,这个galgame是讲述魔法少女拯救世界的故事吗？[doge][doge][doge]",12,是魔法少女学雷锋做好事的故事[脱单doge]
极度兴奋的mozillo,男,"小声问一下,这个galgame是讲述魔法少女拯救世界的故事吗？[doge][doge][doge]",12,回复 @上半身芙兰达 :做什么样的好事？[doge]
极度兴奋的mozillo,男,"小声问一下,这个galgame是讲述魔法少女拯救世界的故事吗？[doge][doge][doge]",12,还有吗？[doge]得寸进尺)
余裕余裕,保密,锐意制作中，预定将于今夏完成制作,15,他是不是忘了[笑哭]
桜井春菜,男,2023年已经过去了16天，但是作为中文版的发行的Hikarifield至今未发布中文版。望周知,8,说的是“今夏”，没说的是哪一年的今夏
nana7an,男,你说的对，但《魔女的夜宴》国际中文版现正锐意制作中，预定将于今夏完成制作。官方中文版开场动画现已公开，敬请欣赏！,13,魔女的夜宴？魔女的花园！
圆还是円,保密,结果到现在都没做出来的屑HF[嫌弃],14,+1
天诺战士,男,[热词系列_知识增加][热词系列_可以],821,天诺厨不请自来
天诺战士,男,[热词系列_知识增加][热词系列_可以],821,盲猜有人说天诺厨不请自来[蛆音娘_滑稽]
天诺战士,男,[热词系列_知识增加][热词系列_可以],821,回复 @绿托牌羊绒帽 :你搁这搁这呢
朝雾星弦,保密,[热词系列_知识增加][热词系列_妙啊][热词系列_好耶],253,哦我亲爱的cwxx[脱单doge]来画个宁宁吧[害羞][害羞]
朝雾星弦,保密,[热词系列_知识增加][热词系列_妙啊][热词系列_好耶],253,回复 @岚岳丶 :[热词系列_知识增加]哪里都能被发现[热词系列_好家伙]
朝雾星弦,保密,[热词系列_知识增加][热词系列_妙啊][热词系列_好耶],253,"****，****！
画个宁宁吧"
美咕噜的围巾,保密,美咕噜不玩太刀扣分🥵,14,下头太刀侠
KougeiCielNana,保密,"喜报 steam18+补丁下载链接弹500了
柚子厨太多了……
另外求下好了的大爹发一份，这个几十k的速度实在绷不住了",12,dropbox挺快的，5mbpers
KougeiCielNana,保密,"喜报 steam18+补丁下载链接弹500了
柚子厨太多了……
另外求下好了的大爹发一份，这个几十k的速度实在绷不住了",12,回复 @910351603591 : google和dropbox都寄了(悲)
落泽千羽,保密,官中07月21日上号[脱单doge]（确信,12,还真是
落泽千羽,保密,官中07月21日上号[脱单doge]（确信,12,真[OK]
StaaRZ,保密,真正意义上的第一部gal，以前基本没接触过以为不感兴趣，但前两天玩一下就迷上了，刚开始玩真的特别喜欢宁宁，甚至每天都想着，后来宁宁消失的那段真的哭死，难受的吃不下饭，幸好看到别人说还有restart，不然估计出不来了[大哭],5,"我也是，在发现restart前的那几天厌食+失眠，早上起来都会发现眼角都是湿的
我之前也只玩过少数gal，三天前刚推完宁宁线，之后对其他gal完全提不起兴趣了，可能我对宁宁厨力确实很高
不得不说虽然是2015的作品，但在我心目中已经是yozu里最好的一部作品了"
StaaRZ,保密,真正意义上的第一部gal，以前基本没接触过以为不感兴趣，但前两天玩一下就迷上了，刚开始玩真的特别喜欢宁宁，甚至每天都想着，后来宁宁消失的那段真的哭死，难受的吃不下饭，幸好看到别人说还有restart，不然估计出不来了[大哭],5,回复 @0d00才不会0721 :居然有人回复我了，我真没想到，终于遇到同道中人了，玩完以后我都不敢打开魔宴，每次打开想到就难受，尤其是宁宁restart刚开始那一段，里面的BGM我真的是想尽可能忘掉，一想到就想哭[大哭]，主要作品比较老了，现在新入坑的很少了，也找不到什么人聊，自己憋在心里
StaaRZ,保密,真正意义上的第一部gal，以前基本没接触过以为不感兴趣，但前两天玩一下就迷上了，刚开始玩真的特别喜欢宁宁，甚至每天都想着，后来宁宁消失的那段真的哭死，难受的吃不下饭，幸好看到别人说还有restart，不然估计出不来了[大哭],5,我也是最近才接触的这个游戏，结果结局彻底给我整破防了，说好的废萌呢说好的适合新人呢[捂脸]我还期待了一下七绪能有办法的，结果就只能眼睁睁看着宁宁消失[大哭]虽然restart是很甜，但还是弥补不了一周目结局带来的那种绝望感和痛苦啊[大哭]
伊利丹怒豆,男,22号了推广才刷出来，晚了，已经一滴不剩了[tv_生气],5,
广言不会画画,男,虽然不像以恋结缘直接嗨起来了，但是越听越上头,4,"前面忘了，中间忘了，虽然但是
Ciallo～(∠・ω< )⌒☆"
梳子DA王,保密,能不能出动漫啊，卧槽，恨不得自己出钱把动漫做出来nnd，而且宁宁线也不求婚，我好急啊！,4,不是说结婚了么，后面都去见父母了[口罩]
桜小路祈華,保密,哥们儿高中毕业了你都没出啊,11,汉化是完成了，不知道哪个环节卡住了[笑哭]
桜小路祈華,保密,哥们儿高中毕业了你都没出啊,11,回复 @瘪塔充饥- :steam补票都两年多了，现在还是英文的[大哭]
叶枫笛笙辰,男,你说的对，但是魔女的夜宴官方中文版正在锐意制作中,10,笑死我了，我今天也看到了，锐意制作中
雪豹不说话,保密,byd7月21自动推荐是吧[doge],6,
白绫白林白,女,0721日Ciallo～(∠・ω< )⌒☆,2,
请收下我的栗子,女,0721日首页推给我了哈哈,7,
破裂君,男,现在满脑子都是新海兄妹相声，反过来觉得基友好像更配[歪嘴],49,考哥.jpg[笑哭]
破裂君,男,现在满脑子都是新海兄妹相声，反过来觉得基友好像更配[歪嘴],49,CL隐藏线满足你的xp[嘉然_biu]
破裂君,男,现在满脑子都是新海兄妹相声，反过来觉得基友好像更配[歪嘴],49,回复 @Zhudy桑 :CL线是哪个？和奏吗
陨落的天才TuT,男,@nanami又在onani 这原来是有官号的啊,2,确实
上等种族の小登,女,哈哈，2024.7.21买推广[夏日萌菜表情包_太棒了],6,
只有我不知道的,男,我在这里放个桌角，再在这里放个空调遥控器，最后你会发现爷躲在桌子底下[脱单doge],23,？你想看我老婆做什么？[doge][doge]
风灵Feling,保密,B站是懂我们的[小电视_害羞],6,
椎名童話,男,八月社天下第一！,272,我老婆这把刀，专业刀你们八月社的[doge]
椎名童話,男,八月社天下第一！,272,在柚子下面说八月，你很勇哦[doge]
椎名童話,男,八月社天下第一！,272,回复 @蓝山Asuka :夜羊社天下第一[神楽Mea_咩]
壞厼孒,男,在steam买过英文版的过来集合了[大哭][捂脸],571,这次steam版会更新中文吗，还是只有HF官网有官中？[来古-疑问][蛆音娘_疑问]
壞厼孒,男,在steam买过英文版的过来集合了[大哭][捂脸],571,回复 @超高校级の苍蓝星 :应该会，最早千恋万花在steam也没有官方简体中文的，等了好久，因为打补丁会没有成就，现在终于等到魔女的夜宴出官方简体中文了
壞厼孒,男,在steam买过英文版的过来集合了[大哭][捂脸],571,来了，已经哭了。[大哭]
可恶的无良,保密,赶在0721的末尾刷到这个视频,5,+1[脱单doge]
玉宠萌宅,保密,我猜今天你打开了时间顺序[doge],6,
浮莲子伊芙琳,保密,宁宁，我的宁宁😭🥰🤤🤤🤤🤤🤤,58,
YisAnG桑,保密,不好意思走错片场了,6,
春天的麦芽丶,男,刚推完宁宁线二周目 宁宁你跟我走吧[大哭],6,
Richousama,保密,steam上会更新官中吗？现在打折在纠结要不要现在买,7,到目前为止还没有，快急死了
Richousama,保密,steam上会更新官中吗？现在打折在纠结要不要现在买,7,打折还是有点贵啊
Richousama,保密,steam上会更新官中吗？现在打折在纠结要不要现在买,7,回复 @量子少年_Dirac :gal都这样啦
野生的史萊姆,保密,今年夏天有点冷啊[doge],16,你看你虚的
Alhaitham椎葉,男,看来最近打折很多人又入了一手[doge],8,被你发现了
空气拌饭没有饭,男,(´；ω；`),2,
冷门护肘牢兵玩家,男,0721日必须超圣，不对，朝圣,3,
崩坏学园_拉妮艾特,保密,"又到了一年一度的0721日！Ciallo～(∠・ω＜)⌒☆
为了庆祝，大家一起0721吧～",10,
鞍山锅炉师傅侯国玉,男,混二次元这么久最喜欢的女孩就是爱瑠了🥰,22,
咸到天荒地老,保密,感觉新作的动画还不如魔宴啊,12,廉价感满满，不过从体验版来看游戏本身很不错，所以op就无所谓啦
